data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6938620,170,COL280,280,5-Mar-19,2019,1,Violence against civilians,Abduction/forced disappearance,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,Civilians (Colombia),Military Forces of Colombia (2018-),7,27,South America,Colombia,Arauca,Arauquita,,Arauquita,7.027,-71.4268,2,El Espectador,National,"On March 5, 2019, it was reported the abduction of a professional soldier in the rural area of the municipality of Arauquita in Arauca. At the moment of the event, the soldier was off-duty. This event is attributed to a FARC dissident group.",0,1582839944,COL
6932230,170,COL279,279,4-Mar-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,ELN: National Liberation Army,,2,,,0,20,South America,Colombia,Arauca,Saravena,,Saravena,6.9539,-71.8723,2,Blu Radio,National,"On March 4, 2019, was reported an explosion of the oil pipelines in the department of Arauca, in the rural area of the municipality of Saravena. The attack is allegedly attributed to the ELN.",0,1582839798,COL
6938459,170,COL277,277,4-Mar-19,2019,1,Violence against civilians,Attack,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,Civilians (Colombia),,7,27,South America,Colombia,Cauca,Miranda,,Miranda,3.2531,-76.2289,1,El Espectador,National,"On March 4, 2019, four people were killed allegedly by a FARC dissident faction. The event happened in the municipality of Miranda in the department of Cauca.",4,1582839943,COL
6938508,170,COL274,274,4-Mar-19,2019,1,Protests,Excessive force against protesters,Protesters (Colombia),Raizal Indigenous Group (Colombia),6,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,South America,Colombia,Cauca,Cajibio,,Cajibio,2.6233,-76.5709,2,El Espectador,National,"On March 4, 2019, police intervened after a group of around 400 indigenous blocked the Panamerican road as a protest. Social organizations denounced excesive used of force by the police members . [size=400]",0,1582839943,COL
6969751,170,COL275,275,4-Mar-19,2019,1,Battles,Armed clash,FARC Dissident - Oliver Sinisterra Front: Revolutionary Armed Forces of Colombia Dissident Faction (Oliver Sinisterra Front),,2,Unidentified Armed Group (Colombia),,3,23,South America,Colombia,Narino,Tumaco,,El Progreso Santo Domingo,1.5882,-78.8502,1,UN OCHA,Other,"On March 4, 2019, the Colombian Navy reported armed confrontations between the Oliver Sinisterra Front and an armed organization in the rural area Santo Domingo of the municipality of Tumaco in the Narino department. The event led to the displacement of 275 persons.",0,1582840377,COL
6951837,170,COL276,276,4-Mar-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,EPL: Popular Liberation Army,,2,12,South America,Colombia,Valle Del Cauca,Jamundi,,Jamundi,3.2623,-76.5425,2,General Command of the Military Forces - Colombia,Other,"On March 4, 2019, clashes between the military forces of Colombia and the EPL were reported in the rural areas Cristales of the municipality of Jamundi in Valle del Cauca department. Two EPL members died in the clashes, while two more were arrested. Several weapons were seized.",2,1582840231,COL
6944173,170,COL278,278,4-Mar-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,ELN: National Liberation Army,,2,12,South America,Colombia,Norte De Santander,San Calixto,,San Calixto,8.4002,-73.2061,2,El Tiempo (Colombia),National,"On March 4, 2019, clashes between the military forces of Colombia and the ELN were reported in the rural areas of the municipalities of San Calixto and Hacari in Norte de Santander department.",0,1582839961,COL
6944031,170,COL271,271,3-Mar-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,ELN: National Liberation Army,,2,12,South America,Colombia,Norte De Santander,Teorama,,El Aserrio,8.6039,-73.2293,2,El Tiempo (Colombia),National,"On March 3, 2019, clashes between the military forces of Colombia and the ELN were reported in the rural areas of the municipalities of Teorama Norte de Santander department.",0,1582839961,COL
6944107,170,COL273,273,3-Mar-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,FARC Dissident - 33rd Front: Revolutionary Armed Forces of Colombia Dissident Faction (33rd Front),,2,12,South America,Colombia,Norte De Santander,Teorama,,Teorama,8.4364,-73.2874,2,El Tiempo (Colombia),National,"On March 3, 2019, during a military operation a kidnapped civilian was liberated from the FARC dissident group 33rd Front. The event took place in the rural area of the municipality of Teorama in Norte de Santander department, Colombia.",0,1582839961,COL
6938580,170,COL272,272,3-Mar-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Indigenous Group (Colombia); Farmers (Colombia),6,,,0,60,South America,Colombia,Cauca,La Vega,,Santa Juana,2.1298,-76.8057,1,El Espectador,National,"On March 3, 2019, 350 between indigenous and farmers protested in the rural area Santa Juanan in the municipality of La Vega in Cauca, Colombia. The group demonstrated against mining projects in the areas of reserve. [size=350]",0,1582839944,COL
6938337,170,COL270,270,3-Mar-19,2019,1,Riots,Mob violence,Rioters (Colombia),Prisoners (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota-Ciudad Bolivar,4.4825,-74.162,1,El Espectador,National,"On March 3, 2019, three people resulted injured after a mob riot in the reclusion center for underage people in the locality of Ciudad Bolivar in Bogota, Colombia. The group set on fire the building and confronted ESMAD.",0,1582839943,COL
6931177,170,COL9,9,3-Mar-19,2019,2,Strategic developments,Disrupted weapons use,Military Forces of Colombia (2018-),,1,FARC Dissident - 1st Front: Revolutionary Armed Forces of Colombia Dissident Faction (1st Front - Armando Rios),,2,12,South America,Colombia,Arauca,Arauca,,Arauca,7.0774,-70.7464,1,BBC News,International,"On March 3, 2019, the Colombian Navy reported the defuse of several explosives devices found in the Arauca department. The explosives would allegedly belonged to the FARC dissident group Armando Rios and were located in the neighboorhood For de Milla of the municipality of Arauca.",0,1582839794,COL
6931200,170,COL8,8,1-Mar-19,2019,2,Strategic developments,Disrupted weapons use,Military Forces of Colombia (2018-),,1,FARC Dissident - 7th Front: Revolutionary Armed Forces of Colombia Dissident Faction (7th Front - Jacobo Prias Alape),,2,12,South America,Colombia,Meta,Puerto Rico,,Puerto Rico,2.9397,-73.2065,1,BBC News,International,"On March 1, 2019, the Colombian army reported the seized of 203 grenades hidden in the rural area of the municipality of Puerto Rico in the department of Meta in Colombia. The explosives would allegedly belong to the FARC dissident group 7th.",0,1582839794,COL
6937171,170,COL269,269,1-Mar-19,2019,1,Strategic developments,Disrupted weapons use,Military Forces of Colombia (2018-),,1,ELN: National Liberation Army,,2,12,South America,Colombia,Norte De Santander,San Calixto,,San Calixto,8.4002,-73.2061,1,El Colombiano,National,"On March 1 2019, military forces found and defused an explosive buried in a urban zone of San Calixto. The artifact was presumably placed by ELN.",0,1582839939,COL
6966977,170,COL267,267,1-Mar-19,2019,1,Strategic developments,Arrests,Military Forces of Colombia (2018-),,1,ELN: National Liberation Army,,2,12,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,Presidencia de la Republica de Colombia - Website,National,"On March 1, 2019, the Colombian government reported the arrest of a high ranking leader of the ELN. The man was leading the structure of this armed group in Bogota.",0,1582840369,COL
6937083,170,COL268,268,1-Mar-19,2019,1,Strategic developments,Disrupted weapons use,Military Forces of Colombia (2018-),,1,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,12,South America,Colombia,Meta,Puerto Concordia,,Puerto Concordia,2.6231,-72.76,1,El Colombiano,National,"ON March 1 2019, military forces found underground more than 960 kilograms of explosives and 27 mines buried in Puerto Concordia. The explosives belonged to the FARC dissidents.",0,1582839939,COL
6955078,170,COL266,266,28-Feb-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Colombia),,3,Unidentified Armed Group (Colombia),,3,33,South America,Colombia,Norte De Santander,Teorama,,Teorama,8.4364,-73.2874,2,La Opinion (Colombia),National,"On February 28, 2019, clashes between two unidentified armed groups were reported in the rural area of the municipality of Teorama in Norte de Santander. The event led to the displacement of 70 families of the area.",0,1582840241,COL
6938705,170,COL265,265,28-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia); Teachers (Colombia); Farmers (Colombia),6,,,0,60,South America,Colombia,Cauca,Popayan,,Popayan,2.4825,-76.5741,1,El Espectador,National,"On February 28 2019, citizens of the region of Cauca have been going in a strike, and after negotiations with Public Entities they protested by blocking the main Panamerican highway in Popayan. There are 12.000 people participating in the strike of different labour groups including teachers and farmers. [size=no report]",0,1582839944,COL
6941395,170,COL263,263,28-Feb-19,2019,1,Protests,Protest with intervention,Protesters (Colombia),Indigenous Group (Colombia),6,Police Forces of Colombia (2018-),,1,16,South America,Colombia,Valle Del Cauca,Toro,,Bohio,4.6171,-76.0605,1,El Pais (Colombia),Subnational,"On February 28 2019, a protest of an indigenous group was stopped by police forces in Bohio after they had blocked the main highway. [size=no report]",0,1582839953,COL
6941179,170,COL264,264,28-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Tolima,Guamo,,Guamo,4.031,-74.9681,1,El Nuevo Dia (Colombia),National,"On February 28 2019, citizens of Guamo protested against the costs of public lighting. They demanded the mayor and the municipal members to eliminate a law that talks about the costs. [size=no report]",0,1582839952,COL
6938624,170,COL262,262,27-Feb-19,2019,1,Strategic developments,Change to group/activity,AUC: United Self-Defence Forces of Colombia,,3,,,0,30,South America,Colombia,Choco,Riosucio,,Riosucio,7.4366,-77.1131,2,El Espectador,National,"On February 27, 2019, the indigenous community of the rural area of Pueblo Antioquia in the municipality of Rio Sucio in the department of Choco reported the arrival of at least 150 armed men of the Autodefensas Campesinas. The event has produced restricted mobility in the civil population.",0,1582839944,COL
6941185,170,COL260,260,27-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia),6,,,0,60,South America,Colombia,Tolima,Ibague,,Ibague,4.4396,-75.1937,1,El Nuevo Dia (Colombia),National,"On February 27 2019, teachers protested in Ibague to demand better labour conditions and to protest against certain decisions of the government. [size=no report]",0,1582839952,COL
6957337,170,COL258,258,27-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,La Vanguardia,National,"On February 27 2019, citizens of Bucaramanga protested against the high charges of Predial Tax that they are being charged with no justifications. They protested in front of the Mayor's office of Bucaramanga. [Size=No Report]",0,1582840324,COL
6946608,170,COL261,261,27-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia); Health Workers (Colombia),7,37,South America,Colombia,Putumayo,Puerto Asis,,Puerto Asis,0.505,-76.4973,1,Front Line Defenders,Local partner-Other,"On 27 February 2019, in Puerto Asis, Putumayo, a woman doctor was shot dead by unidentified armed men. She was planning to run for the upcoming local elections and was an activist for women's rights.",1,1582840214,COL
6944402,170,COL259,259,27-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Norte De Santander,Cucuta,,El Prado,8.1924,-72.5079,1,El Universal (Colombia),National,"On February 27 2019, parents of students of a school in El Prado protested against the local authorities of the district complaining about lack of maintenance on the infrastructure of the school. [size=no report]",0,1582839962,COL
6937166,170,COL257,257,26-Feb-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Colombia (2018-),,1,Unidentified Armed Group (Colombia),,3,13,South America,Colombia,Narino,Tumaco,,Tumaco,1.8071,-78.7639,1,El Colombiano,National,"On February 26 2019, police forces suffered the explosion of a land mine in Tumaco. One officer was killed and 11 were injured",1,1582839939,COL
7018924,170,COL256,256,26-Feb-19,2019,1,Violence against civilians,Attack,Military Forces of Venezuela (1999-),,8,Civilians (Colombia),Aid Workers (Colombia),7,78,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,El Tiempo (Colombia),National,"On February 26 2019, civilians volunteering on transporting human aid to Venezuela at the frontier between Colombia and Venezuela were assaulted by Venezuelan military forces. The military forces burned the 2 trucks containing aid. No one was injured.",0,1585692254,COL
6944038,170,COL255,255,25-Feb-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,ELN: National Liberation Army,,2,,,0,20,South America,Colombia,Norte De Santander,Teorama,,Teorama,8.4364,-73.2874,2,El Tiempo (Colombia),National,"On February 25, 2019, was reported the explosion of the pipeline Cano limon- Covenas. It is suspected that the ELN perpetrated the attack, but this version has not been confirmed.",0,1582839961,COL
6946612,170,COL253,253,25-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia); LGBT (Colombia),7,37,South America,Colombia,Antioquia,Caucasia,,Caucasia,7.9774,-75.1983,1,Front Line Defenders,Local partner-Other,"On 25 February 2019, in the road from Guaramo to Caucasi, Antioquia, a LGBT woman was shot dead while on her motorcycle with her nephew. The victim was an activist of the LGBT cause.",1,1582840214,COL
6946616,170,COL251,251,25-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,Front Line Defenders,Local partner-Other,"On 25 February 2019, in Bucaramanga, Santander, a board member of the SUTIMAC trade union for workers in the construction industry was shot dead by two people on motorcycles outside his house.",1,1582840214,COL
6938425,170,COL254,254,25-Feb-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),Raizal Indigenous Group (Colombia),5,Police Forces of Colombia (2018-),,1,15,South America,Colombia,Valle Del Cauca,Cali,,Santiago De Cali,3.4144,-76.5216,3,El Espectador,National,"On February 25, 2019, a demonstration of a Raizal indigenous group was reported in the Valle del Cauca department. Police clashed with demonstrators after latter blocked the Panamerican highway. [size=no report]",0,1582839943,COL
6941417,170,COL252,252,25-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,El Pais (Colombia),Subnational,"On February 25 2019, unidentified armed group, fighting for territory in Cali, murdered 2 civilians.",2,1582839953,COL
7018958,170,COL250,250,23-Feb-19,2019,2,Strategic developments,Change to group/activity,Military Forces of Venezuela (1999-),,8,,,0,80,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,La Opinion (Colombia),National,"Between February 23 and 26 2019, in Cucuta, Norte de Santander, 326 Venezuelan military officials arrived after defecting from the National Armed Forces. The group of soldiers arrived with families for fear of persecution and retaliation after they supported the opposition leader, Juan Guaido.",0,1585692254,COL
6944334,170,COL244,244,22-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On February 22 2019, former employees of the University of Cartagena protested in front of the university in Cartagena city (Bolivar) to demand payment of their pensions.",0,1582839962,COL
6935939,170,COL248,248,22-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cordoba,Planeta Rica,,Planeta Rica,8.4082,-75.5832,1,Diario La Libertad,National,"On February 22 2019, a man was shot and killed by two armed men in a motorcycle in Planeta Rica town, Cordoba, by unknown gunmen.",1,1582839935,COL
6935949,170,COL246,246,22-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Huila,Nataga,,Llano Buco,2.6737,-75.7546,2,Diario La Libertad,National,"On February 22 2019, parents of students in Nataga, Huila, Colombia, protested against the poor quality of the food the students are provided in school.",0,1582839935,COL
6933161,170,COL245,245,22-Feb-19,2019,1,Battles,Armed clash,Gulf Clan,,3,ELN: National Liberation Army,,2,23,South America,Colombia,Choco,El Carmen del Darien,,Curbarado,7.1584,-76.9707,2,Comision Intereclesial de Justicia y Paz,National,"On February 22, 2019, clashes between the ELN and the AGC/Gulf Clan were registered in the rural area of Jiguamiando in the municipality of Carmen del Darien in Choco department. No people dead or injured were registered.",0,1582839801,COL
6938551,170,COL243,243,22-Feb-19,2019,1,Strategic developments,Arrests,Police Forces of Colombia (2018-),,1,Gulf Clan,,3,13,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Espectador,National,"On February 22 2019, the alleged leader of the AGC (Clan del Golfo) gang was arrested by the Colombian police in Cartagena city (Bolivar).",0,1582839943,COL
6941405,170,COL247,247,22-Feb-19,2019,1,Protests,Protest with intervention,Protesters (Colombia),Misak Indigenous Group (Colombia),6,Police Forces of Colombia (2018-),,1,16,South America,Colombia,Cauca,Piendamo,,Piendamo,2.642,-76.5285,2,El Pais (Colombia),National,"On February 22 2019, Misak and Guambiana indigenous groups (within the Misak indigenous group) blocked the Pan-American highway in La Maria sector in Piendamo municipal area (Cauca) during a three-hour long protest, after which the police intervened. It is unclear what prompted the protest.",0,1582839953,COL
6937075,170,COL249,249,22-Feb-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Choco,Nuqui,,Tribuga,5.766,-77.2508,1,El Colombiano,National,"On February 22 2019, three brothers were kidnapped by unknown perpetrators in Tribuga, Nuqui.",0,1582839939,COL
6938673,170,COL238,238,21-Feb-19,2019,1,Riots,Mob violence,Rioters (Colombia),Indigenous Group (Colombia),5,Police Forces of Colombia (2018-),,1,15,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,1,El Espectador,National,"On February 21 2019, clashes between indigenous groups and the Colombian police force took place in Caloto, Cauca, Colombia. The police allegedly injured five community members with bullets.",0,1582839944,COL
6946621,170,COL240,240,21-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Antioquia,Caucasia,,Caucasia,7.9774,-75.1983,1,Front Line Defenders,Local partner-Other,"On 21 February 2019, in Caucasia, Antioquia, a youth social leader was shot dead in Las Brisas neighbourhood. He was the president of the Municipal Youth Platform of Caucasia. The police is investigating if the victim had relations with narco groups.",1,1582840214,COL
6935956,170,COL239,239,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,Diario La Libertad,National,"On February 21 2019, farmers staged a protest in Cartagena city (Bolivar), demanding that more arable land be made available to them.",0,1582839935,COL
6935960,170,COL242,242,21-Feb-19,2019,1,Violence against civilians,Attack,Police Forces of Colombia (2018-),,1,Civilians (Colombia),,7,17,South America,Colombia,Atlantico,Santo Tomas,,Santo Tomas,10.7561,-74.7541,1,Diario La Libertad,National,"On February 21 2019, a man was assaulted by the police during a traffic stop in Santo Tomas town (Atlantico).",0,1582839935,COL
6935963,170,COL241,241,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Cordoba,Tierralta,,Santa Marta,8.1132,-75.9133,1,Diario La Libertad,National,"On February 21 2019, high schools students protested in the streets of Santa Marta (Tierralta, Cordoba) to demand action against air pollution in their classrooms.",0,1582839935,COL
6935933,170,COL236,236,20-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Atlantico,Luruaco,,Los Pendales,10.6181,-75.2044,1,Diario La Libertad,National,"On February 20 2019, residents of Los Pendales (Luruaco, Atlantico) blocked a road out of protest against a lack of rubbish pick-up services.",0,1582839935,COL
6935941,170,COL237,237,20-Feb-19,2019,1,Riots,Mob violence,Rioters (Colombia),Vigilante Group (Colombia),5,Civilians (Colombia),,7,57,South America,Colombia,Bolivar,Turbaco,,Turbaco,10.3328,-75.4244,1,Diario La Libertad,National,"On February 20 2019, residents of the La Flores neighbourhood in Turbaco (Bolivar) assaulted an alleged robber by hitting him with sticks and throwing rocks.",0,1582839935,COL
6935994,170,COL234,234,20-Feb-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,Unidentified Armed Group (Colombia),,3,13,South America,Colombia,Arauca,Arauquita,,Arauquita,7.027,-71.4268,1,Diario La Libertad,National,"On February 20 2019, an unidentified armed group attacked members of the Colombian navy in Arauquita, Arauca with an explosive device and gunfire. No one was injured.",0,1582839935,COL
6943977,170,COL235,235,20-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,El Tiempo (Colombia),National,"On February 20 2019, residents of the La Bendicion de Dios neighbourhood in Barranquilla, protested against a lack of electricity in their area.",0,1582839961,COL
6925865,170,COL232,232,19-Feb-19,2019,1,Battles,Armed clash,Police Forces of Colombia (2018-),,1,Unidentified Armed Group (Colombia),,3,13,South America,Colombia,Narino,El Tambo,,El Tambo,1.4076,-77.3902,1,El Nuevo Dia (Colombia); Xinhua; El Heraldo (Colombia); AFP,National-International,"On February 19 2019, two police officers were shot and killed while having lunch by three gunmen in a restaurant in El Tambo, Narino, Colombia.",2,1582839777,COL
6925866,170,COL233,233,19-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Wayuu Indigenous Group (Colombia),7,37,South America,Colombia,La Guajira,Riohacha,,Riohacha,11.5288,-72.9115,1,Diario La Libertad; Front Line Defenders,Local partner-Other,"On February 19 2019, a leader of the indigenous group Wayuu was shot and killed by unknown gunmen in Riohacha, Colombia.",1,1582839777,COL
6935945,170,COL231,231,19-Feb-19,2019,1,Riots,Mob violence,Rioters (Colombia),Vigilante Group (Colombia),5,Civilians (Colombia),,7,57,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"On February 19 2019, an alleged robber was assaulted by a group of people in the Cevillar neighbourhood in Barranquilla (Atlantico).",0,1582839935,COL
6925864,170,COL228,228,18-Feb-19,2019,1,Battles,Armed clash,Police Forces of Colombia (2018-),,1,Unidentified Armed Group (Venezuela),,3,13,South America,Colombia,Arauca,Arauca,,Arauca,7.0774,-70.7464,1,AP; La Opinion (Colombia); El Heraldo (Colombia); El Nuevo Dia (Colombia); El Espectador,National-International,"On February 18 2019, a police officer was shot and killed, and another one injured, near the Colombia-Venezuela border crossing when two unidentified armed men approached them while attempting to cross the border at the Jose Antonio Paez international bridge in Arauca city (Arauca, Arauca). The perpetrators are allegedly associated with armed groups operating in the area and came from Venezuela.",1,1582839777,COL
6969754,170,COL230,230,18-Feb-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,ELN: National Liberation Army,,2,12,South America,Colombia,Choco,El Carmen del Darien,,Curbarado,7.1584,-76.9707,2,UN OCHA,Other,"On February 18, 2019, clashes between the ELN and the Colombian army were registered in the rural area of Jiguamiando in the municipality of Carmen del Darien in Choco department. Nearly 365 civilians had been affected by the confrontations. No people dead or injured were registered.",0,1582840377,COL
6938617,170,COL229,229,18-Feb-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Espectador,National,"On February 18 2019, protesters took to the streets of Bogota city to protest the deficient transportation system in Bogota.",0,1582839944,COL
6938373,170,COL221,221,16-Feb-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte De Santander,Abrego,,Abrego,8.0818,-73.2217,2,El Espectador,National,"On Feb 16, 2019, a civilian in the rural areas of the municipality of Abrego in Norte de Santander department was kidnapped. He was released on March 3.",0,1582839943,COL
6925863,170,COL222,222,16-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cesar,Aguachica,,Aguachica,8.3103,-73.599,1,La Opinion (Colombia); Diario La Libertad; Colombia Reports,National,"On February 16 2019, four people were shot and killed in a home in Aguachica, Cesar, Colombia, when unidentified armed men arrived to the house and started shooting.",4,1582839777,COL
6938474,170,COL224,224,16-Feb-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,ELN: National Liberation Army,,2,Military Forces of Colombia (2018-),,1,12,South America,Colombia,Arauca,Tame,,Flor Amarillo,6.5255,-71.5016,1,El Espectador,National,"On February 16th, 2019, a military convoy was attacked with explosives in the rural area near Flor Amarillo of the municipality of Tame in Arauca. Eleven soldiers resulted injured in this action. The attack is attributed to the ELN, but this version is not yet confirmed.",0,1582839943,COL
6933155,170,COL223,223,16-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,Colombia Reports,National,"On February 16 2019, four unidentified armed men on motorcycles opened fire on a group of men killing a total of five people. The shooting was allegedly related to illegal trading in the border town of Cucuta, Colombia, where the event took place.",5,1582839801,COL
6955181,170,COL225,225,16-Feb-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,ELN: National Liberation Army,,2,Military Forces of Colombia (2018-),,1,12,South America,Colombia,Arauca,Tame,,Tame,6.4494,-71.7586,2,La Opinion (Colombia),National,"On February 16 2019, the ELN detonated two explosive devices while military vehicles passed through Palestina vereda in the Tame municipal area (Arauca). As a result of the explosions, two vehicles collided, injuring six members of the Colombian military.",0,1582840318,COL
6938299,170,COL226,226,16-Feb-19,2019,1,Explosions/Remote violence,Grenade,ELN: National Liberation Army,,2,Military Forces of Colombia (2018-),,1,12,South America,Colombia,Arauca,Tame,,Tame,6.4494,-71.7586,1,El Espectador,National,"On February 16th, 2019, Two grenades were thrown to the Police station of Tae in Arauca. Authorities believed the action was perpetrated by ELN, nevertheless, this version has not been confirmed. No people were reported injured for this attack.",0,1582839943,COL
6937071,170,COL227,227,16-Feb-19,2019,1,Violence against civilians,Abduction/forced disappearance,ELN: National Liberation Army,,2,Civilians (Colombia),Journalists (Colombia),7,27,South America,Colombia,Norte De Santander,Teorama,,Teorama,8.4364,-73.2874,2,El Colombiano,National,"On February 16th, 2016, The ELN abducted four journalists and a social leader in the rural area of the municipality of Teorama in Norte de Santander. According to the version the group was released hours later due to military pressure.",0,1582839939,COL
6938370,170,COL220,220,15-Feb-19,2019,3,Strategic developments,Disrupted weapons use,ELN: National Liberation Army,,2,,,0,20,South America,Colombia,Meta,Villavicencio,,Villavicencio,4.1239,-73.6271,1,El Espectador,National,"In February, the explosion of a device was reported in the city of Villavicencio in the Meta department. The attack was allegedly attributed to the ELN. One person, who is suspected to be member of the ELN, died as consequence of the event.",1,1582839943,COL
6938514,170,COL217,217,15-Feb-19,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia); Government of Colombia (2018-),7,37,South America,Colombia,Arauca,Arauca,,Arauca,7.0774,-70.7464,3,El Espectador,National,"On February 15th, 2019, Police reported the abduction of five civilians in the department of Arauca. Between the victims were a public employee and a businessman. No group has yet claimed this event.",0,1582839943,COL
6944419,170,COL219,219,15-Feb-19,2019,3,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia),6,,,0,60,South America,Colombia,Cordoba,Valencia,,Valencia,8.255,-76.1507,2,El Universal (Colombia),National,"In February 2019, peasants of the municipality of Valencia in Cordoba protested for better conditions during the implementation of the programme for substitution of illegal crops in the department. [size=no report]",0,1582839962,COL
